_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,contributors_browser,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,keywords,avg_rating,bitdepth,bitrate,channels,description,duration,experiment_url,group,id,license,name,num_ratings,preview-hq-mp3,preview-hq-ogg,samplerate,tags,type,url,username,clustering
720525088,5/12/2015 15:38:40,1634989931,5/12/2015 15:37:23,false,memolink,1,6587538,CAN,ON,Toronto,65.95.204.180,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; BOIE9;ENUS; rv:11.0) like Gecko,0,1,1,1,0,2,0,1,1,1,0,1,2,0,0,1,1,0,0,10,0,1,"abrupt,static,burst",4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""abrupt"":""abrupt"",""static"":""static"",""burst"":""burst""}"
720525088,5/12/2015 15:40:33,1634992191,5/12/2015 15:38:59,false,prodege,1,29043323,GBR,M4,Southampton,152.78.176.143,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",0,1,1,1,0,2,0,1,1,0,2,2,2,1,0,1,1,1,1,6,0,1,"white,noise",4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""white"":""white"",""noise"":""noise""}"
720525088,5/12/2015 16:03:42,1635019074,5/12/2015 16:02:33,false,clixsense,1,22947672,GBR,,,88.144.126.61,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,0,9,9,3,0,8,0,1,1,0,9,9,9,2,9,8,8,0,1,45,0,9,electrical discharge,4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""electrical discharge"":""electrical discharge""}"
720525088,5/12/2015 16:29:12,1635032129,5/12/2015 16:28:06,false,prodege,1,24945126,GBR,K8,Ilford,82.12.220.44,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36",0,4,4,1,0,4,0,1,1,0,4,4,4,1,0,3,3,0,1,14,0,4,static,4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""static"":""static""}"
720525088,5/12/2015 16:36:11,1635035736,5/12/2015 16:32:52,false,instagc,1,17334120,USA,MO,Branson,173.218.25.24,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MALN; .NET4.0C; .NET4.0E; rv:11.0) like Gecko,0,1,1,1,0,5,0,1,1,1,0,1,5,0,0,4,4,0,0,26,0,1,du du,4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""du du"":""du du""}"
720525088,5/12/2015 16:44:05,1635039699,5/12/2015 16:43:12,false,neodev,1,24564999,GBR,H9,London,86.145.227.9,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36",0,3,3,1,0,3,0,1,1,0,3,3,3,1,0,2,2,0,1,11,0,3,"hum,static,buzz",4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""hum"":""hum"",""static"":""static"",""buzz"":""buzz""}"
720525088,5/12/2015 18:31:27,1635139789,5/12/2015 18:30:24,false,clixsense,1,6417041,USA,FL,Tampa,97.76.210.2,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36",0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,0,1,drum,4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""drum"":""drum""}"
720525088,5/12/2015 18:33:16,1635142579,5/12/2015 18:31:59,false,clixsense,1,21952546,USA,GA,Decatur,209.60.128.206,"Mozilla/5.0 (Linux; Android 4.4.4; Z970 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.141 Mobile Safari/537.36",0,1,1,2,0,3,0,1,1,0,3,3,3,5,0,9,9,3,1,15,0,1,static,4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""static"":""static""}"
720525088,5/12/2015 19:17:06,1635216091,5/12/2015 19:12:54,false,prodege,1,31302995,CAN,QC,Longueuil,192.222.157.189,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0,0,3,3,2,0,3,0,1,1,0,3,3,3,2,3,2,2,0,1,16,0,3,"shock,static",4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""shock"":""shock"",""static"":""static""}"
720525088,5/12/2015 19:34:42,1635248755,5/12/2015 19:34:12,false,zoombucks,1,29661750,USA,VA,Williamsburg,72.165.167.130,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0,0,3,3,3,0,3,0,1,1,0,3,3,3,2,3,2,2,0,1,14,0,3,static,4.3,16,1411,2,"This was originally a few seconds of ""silent"" audio recorded on a flash recorder. When normalized to 0db, it is anything but silent. ",0.3381405896,http://kyoto.let.vu.nl/~miltenburg/sounds/53443.mp3,11,53443,http://creativecommons.org/licenses/by/3.0/,Blank Glitch.aiff,5,https://www.freesound.org/data/previews/53/53443_229160-hq.mp3,https://www.freesound.org/data/previews/53/53443_229160-hq.ogg,44100,accidental buzz digital found glitch harsh media noise sound,aiff,https://www.freesound.org/people/Brotherprovisional/sounds/53443/,Brotherprovisional,"{""static"":""static""}"
720525089,5/12/2015 15:38:40,1634989930,5/12/2015 15:37:23,false,memolink,1.0,6587538,CAN,ON,Toronto,65.95.204.180,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; BOIE9;ENUS; rv:11.0) like Gecko,0,1,1,1,0,4,0,1,1,1,0,1,4,0,0,3,3,0,0,28,0,1,"latex rubbing against itself,smoochy",0,16,689,1,"A czech guy named ""staney the robot man"" who lives in Prague build this little synth. It's completely handmade and consists of a bunch of analog circuitry that when powered creates strange oscillations in current. It's also built into a Seseame Street toy saxophone. This set sounds like a robot talking. If chopped up and sequenced you could do a lot with it.",0.801088,http://kyoto.let.vu.nl/~miltenburg/sounds/126672.mp3,11,126672,http://creativecommons.org/publicdomain/zero/1.0/,speak-11.wav,0,https://www.freesound.org/data/previews/126/126672_221911-hq.mp3,https://www.freesound.org/data/previews/126/126672_221911-hq.ogg,44100,analog android beep circuit-bent czech homemade machine prague robo robot speach squawk squeek synth,wav,https://www.freesound.org/people/slightlydrybeans/sounds/126672/,slightlydrybeans,"{""rubbing"":""latex rubbing against itself"",""smoochy"":""smoochy""}"
720525089,5/12/2015 15:40:33,1634992192,5/12/2015 15:38:59,false,prodege,1.0,29043323,GBR,M4,Southampton,152.78.176.143,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36",0,1,1,1,0,6,0,1,1,0,6,6,6,1,0,5,5,1,1,30,0,1,"electronic,buzz",0,16,689,1,"A czech guy named ""staney the robot man"" who lives in Prague build this little synth. It's completely handmade and consists of a bunch of analog circuitry that when powered creates strange oscillations in current. It's also built into a Seseame Street toy saxophone. This set sounds like a robot talking. If chopped up and sequenced you could do a lot with it.",0.801088,http://kyoto.let.vu.nl/~miltenburg/sounds/126672.mp3,11,126672,http://creativecommons.org/publicdomain/zero/1.0/,speak-11.wav,0,https://www.freesound.org/data/previews/126/126672_221911-hq.mp3,https://www.freesound.org/data/previews/126/126672_221911-hq.ogg,44100,analog android beep circuit-bent czech homemade machine prague robo robot speach squawk squeek synth,wav,https://www.freesound.org/people/slightlydrybeans/sounds/126672/,slightlydrybeans,"{""electronic"":""electronic"",""buzz"":""buzz""}"
720525089,5/12/2015 16:03:42,1635019076,5/12/2015 16:02:33,false,clixsense,1.0,22947672,GBR,,,88.144.126.61,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0,0,8,8,3,0,8,0,1,1,0,8,8,8,2,8,7,7,0,1,55,0,8,dj mastermind makes his own bits,0,16,689,1,"A czech guy named ""staney the robot man"" who lives in Prague build this little synth. It's completely handmade and consists of a bunch of analog circuitry that when powered creates strange oscillations in current. It's also built into a Seseame Street toy saxophone. This set sounds like a robot talking. If chopped up and sequenced you could do a lot with it.",0.801088,http://kyoto.let.vu.nl/~miltenburg/sounds/126672.mp3,11,126672,http://creativecommons.org/publicdomain/zero/1.0/,speak-11.wav,0,https://www.freesound.org/data/previews/126/126672_221911-hq.mp3,https://www.freesound.org/data/previews/126/126672_221911-hq.ogg,44100,analog android beep circuit-bent czech homemade machine prague robo robot speach squawk squeek synth,wav,https://www.freesound.org/people/slightlydrybeans/sounds/126672/,slightlydrybeans,"{""dj mastermind makes his own bits"":""dj mastermind makes his own bits""}"
720525089,5/12/2015 16:29:12,1635032124,5/12/2015 16:28:06,false,prodege,1.0,24945126,GBR,K8,Ilford,82.12.220.44,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36",0,4,4,1,0,4,0,1,1,0,4,4,4,2,0,3,3,0,1,19,0,4,static,0,16,689,1,"A czech guy named ""staney the robot man"" who lives in Prague build this little synth. It's completely handmade and consists of a bunch of analog circuitry that when powered creates strange oscillations in current. It's also built into a Seseame Street toy saxophone. This set sounds like a robot talking. If chopped up and sequenced you could do a lot with it.",0.801088,http://kyoto.let.vu.nl/~miltenburg/sounds/126672.mp3,11,126672,http://creativecommons.org/publicdomain/zero/1.0/,speak-11.wav,0,https://www.freesound.org/data/previews/126/126672_221911-hq.mp3,https://www.freesound.org/data/previews/126/126672_221911-hq.ogg,44100,analog android beep circuit-bent czech homemade machine prague robo robot speach squawk squeek synth,wav,https://www.freesound.org/people/slightlydrybeans/sounds/126672/,slightlydrybeans,"{""static"":""static""}"
